NEV;VALUE;M_KOD;VON_IDO
Újkígyós;68,82646126;TYWG010;2024
Nagybajcs;1,27388535;TYWG008;2024
Nagybajcs;11,25265393;TYWG009;2024
Nagybajcs;87,47346072;TYWG010;2024
Rád;2,65363128;TYWG008;2024
Rád;15,5027933;TYWG009;2024
Rád;81,84357542;TYWG010;2024
Bodony;8,01781737;TYWG008;2024
Bodony;40,08908686;TYWG009;2024
Bodony;51,89309577;TYWG010;2024
Zsana;5,18518519;TYWG008;2024
Zsana;27,65432099;TYWG009;2024
Zsana;67,16049383;TYWG010;2024
Jászboldogháza;3,97022333;TYWG008;2024
Jászboldogháza;32,13399504;TYWG009;2024
Jászboldogháza;63,89578164;TYWG010;2024
Pellérd;12,44239631;TYWG008;2024
Pellérd;19,00921659;TYWG009;2024
Pellérd;68,5483871;TYWG010;2024
Kenéz;5,35714286;TYWG008;2024
Kenéz;34,82142857;TYWG009;2024
Kenéz;59,82142857;TYWG010;2024
Csesztreg;2,48618785;TYWG008;2024
Csesztreg;19,06077348;TYWG009;2024
Csesztreg;78,45303867;TYWG010;2024
Aszód;6,94339623;TYWG008;2024
Aszód;26,86792453;TYWG009;2024
Aszód;66,18867925;TYWG010;2024
Tanakajd;0,35714286;TYWG008;2024
Tanakajd;14,28571429;TYWG009;2024
Tanakajd;85,35714286;TYWG010;2024
Mindszentgodisa;3,20699708;TYWG008;2024
Mindszentgodisa;30,32069971;TYWG009;2024
Mindszentgodisa;66,47230321;TYWG010;2024
Szaknyér;4,54545455;TYWG008;2024
Szaknyér;40,90909091;TYWG009;2024
Szaknyér;54,54545455;TYWG010;2024
Markaz;10,44932079;TYWG008;2024
Markaz;24,55590387;TYWG009;2024
Markaz;64,99477534;TYWG010;2024
Komlóska;4,76190476;TYWG008;2024
Komlóska;36,30952381;TYWG009;2024
Komlóska;58,92857143;TYWG010;2024
Aba;3,88535032;TYWG008;2024
Aba;26,87898089;TYWG009;2024
Aba;69,23566879;TYWG010;2024
Csörnyeföld;10,3960396;TYWG008;2024
Csörnyeföld;35,14851485;TYWG009;2024
Csörnyeföld;54,45544554;TYWG010;2024
Kistarcsa;3,4064213;TYWG008;2024
Kistarcsa;18,93108849;TYWG009;2024
Kistarcsa;77,66249021;TYWG010;2024
Remeteszőlős;1,29310345;TYWG008;2024
Remeteszőlős;11,63793103;TYWG009;2024
Remeteszőlős;87,06896552;TYWG010;2024
Zalacséb;1,51515152;TYWG008;2024
Zalacséb;25,75757576;TYWG009;2024
Zalacséb;72,72727273;TYWG010;2024
Úrhida;2,14285714;TYWG008;2024
Úrhida;12,24489796;TYWG009;2024
Úrhida;85,6122449;TYWG010;2024
Igar;7,69230769;TYWG008;2024
Igar;47,91208791;TYWG009;2024
Igar;44,3956044;TYWG010;2024
Hegyeshalom;5,44412607;TYWG008;2024
Hegyeshalom;25,61604585;TYWG009;2024
Hegyeshalom;68,93982808;TYWG010;2024
Gyód;15,53398058;TYWG008;2024
Gyód;23,30097087;TYWG009;2024
Gyód;61,16504854;TYWG010;2024
Mór;6,36931621;TYWG008;2024
Mór;38,68448455;TYWG009;2024
Mór;54,94619924;TYWG010;2024
Zalaszentbalázs;6,64739884;TYWG008;2024
Zalaszentbalázs;23,98843931;TYWG009;2024
Zalaszentbalázs;69,36416185;TYWG010;2024
Szegerdő;2,15053763;TYWG008;2024
Szegerdő;29,03225806;TYWG009;2024
Szegerdő;68,8172043;TYWG010;2024
Kupa;2,53164557;TYWG008;2024
Kupa;49,36708861;TYWG009;2024
Kupa;48,10126582;TYWG010;2024
Somoskőújfalu;11,80880975;TYWG008;2024
Somoskőújfalu;28,86597938;TYWG009;2024
Somoskőújfalu;59,32521087;TYWG010;2024
Gönyű;2,26904376;TYWG008;2024
Gönyű;18,96272285;TYWG009;2024
Gönyű;78,76823339;TYWG010;2024
Bükkmogyorósd;8,49056604;TYWG008;2024
Bükkmogyorósd;50,94339623;TYWG009;2024
Bükkmogyorósd;40,56603774;TYWG010;2024
Naszály;3,10765816;TYWG008;2024
Naszály;18,86792453;TYWG009;2024
Naszály;78,02441731;TYWG010;2024
Csanádalberti;8,47457627;TYWG008;2024
Csanádalberti;41,10169492;TYWG009;2024
Csanádalberti;50,42372881;TYWG010;2024
Muhi;2,91262136;TYWG008;2024
Muhi;22,33009709;TYWG009;2024
Muhi;74,75728155;TYWG010;2024
Sárazsadány;25,1396648;TYWG008;2024
Sárazsadány;39,10614525;TYWG009;2024
Sárazsadány;35,75418994;TYWG010;2024
Rinyaújlak;5,51724138;TYWG008;2024
Rinyaújlak;11,72413793;TYWG009;2024
Rinyaújlak;82,75862069;TYWG010;2024
Márok;3,27868852;TYWG008;2024
Márok;19,12568306;TYWG009;2024
Márok;77,59562842;TYWG010;2024
Döbörhegy;5,55555556;TYWG008;2024
Döbörhegy;53,7037037;TYWG009;2024
Döbörhegy;40,74074074;TYWG010;2024
Zánka;2,07939509;TYWG008;2024
Zánka;22,30623819;TYWG009;2024
Zánka;75,61436673;TYWG010;2024
Pókaszepetk;3,33333333;TYWG008;2024
Pókaszepetk;21,38888889;TYWG009;2024
Pókaszepetk;75,27777778;TYWG010;2024
Apostag;8,98876404;TYWG008;2024
Apostag;32,17568948;TYWG009;2024
Apostag;58,83554648;TYWG010;2024
Nyáregyháza;8,18363273;TYWG008;2024
Nyáregyháza;27,61144378;TYWG009;2024
Nyáregyháza;64,20492349;TYWG010;2024
Sárkeszi;2,81690141;TYWG008;2024
Sárkeszi;27,69953052;TYWG009;2024
Sárkeszi;69,48356808;TYWG010;2024
Fáj;4,65116279;TYWG008;2024
Fáj;45,34883721;TYWG009;2024
Fáj;50;TYWG010;2024
Molnaszecsőd;8,7431694;TYWG008;2024
Molnaszecsőd;26,77595628;TYWG009;2024
Molnaszecsőd;64,48087432;TYWG010;2024
Ivándárda;1;TYWG008;2024
Ivándárda;7;TYWG009;2024
Ivándárda;92;TYWG010;2024
Ólmod;3,50877193;TYWG008;2024
Ólmod;29,8245614;TYWG009;2024
Ólmod;66,66666667;TYWG010;2024
Hejce;8,42105263;TYWG008;2024
Hejce;36,84210526;TYWG009;2024
Hejce;54,73684211;TYWG010;2024
Boconád;3,19488818;TYWG008;2024
Boconád;30,3514377;TYWG009;2024
Boconád;66,45367412;TYWG010;2024
Kisbajcs;2,94985251;TYWG008;2024
Kisbajcs;12,38938053;TYWG009;2024
Kisbajcs;84,66076696;TYWG010;2024
Ipolytölgyes;6,4;TYWG008;2024
Ipolytölgyes;36,8;TYWG009;2024
Ipolytölgyes;56,8;TYWG010;2024
Bozsok;1,33333333;TYWG008;2024
Bozsok;15,33333333;TYWG009;2024
Bozsok;83,33333333;TYWG010;2024
Csapi;5,05050505;TYWG008;2024
Csapi;33,33333333;TYWG009;2024
Csapi;61,61616162;TYWG010;2024
Nemesapáti;11,9266055;TYWG008;2024
Nemesapáti;34,40366972;TYWG009;2024
Nemesapáti;53,66972477;TYWG010;2024
Csenyéte;13,88888889;TYWG008;2024
Csenyéte;37,5;TYWG009;2024
Csenyéte;48,61111111;TYWG010;2024
Kishódos;;TYWG008;2024
Kishódos;3,03030303;TYWG009;2024
Kishódos;96,96969697;TYWG010;2024
Szany;4,10677618;TYWG008;2024
Szany;22,17659138;TYWG009;2024
Szany;73,71663244;TYWG010;2024
Tiszatenyő;7,63358779;TYWG008;2024
Tiszatenyő;41,06870229;TYWG009;2024
Tiszatenyő;51,29770992;TYWG010;2024
Nick;5,90277778;TYWG008;2024
Nick;37,15277778;TYWG009;2024
Nick;56,94444444;TYWG010;2024
Újtikos;6,97674419;TYWG008;2024
Újtikos;34,36692506;TYWG009;2024
Újtikos;58,65633075;TYWG010;2024
Bikács;4,12371134;TYWG008;2024
Bikács;22,68041237;TYWG009;2024
Bikács;73,19587629;TYWG010;2024
Szigethalom;4,89520958;TYWG008;2024
Szigethalom;18,14371257;TYWG009;2024
Szigethalom;76,96107784;TYWG010;2024
Viss;9,67741935;TYWG008;2024
Viss;53,04659498;TYWG009;2024
Viss;37,27598566;TYWG010;2024
Csongrád;9,53733286;TYWG008;2024
Csongrád;37,84167554;TYWG009;2024
Csongrád;52,6209916;TYWG010;2024
Vadosfa;;TYWG008;2024
Vadosfa;22,22222222;TYWG009;2024
Vadosfa;77,77777778;TYWG010;2024
Szentliszló;10;TYWG008;2024
Szentliszló;30,76923077;TYWG009;2024
Szentliszló;59,23076923;TYWG010;2024
Császló;2,7027027;TYWG008;2024
Császló;19,59459459;TYWG009;2024
Császló;77,7027027;TYWG010;2024
Maglód;3,22217215;TYWG008;2024
Maglód;16,87697161;TYWG009;2024
Maglód;79,90085624;TYWG010;2024
Becske;10,28368794;TYWG008;2024
Becske;41,13475177;TYWG009;2024
Becske;48,58156028;TYWG010;2024
Budakeszi;6,9512594;TYWG008;2024
Budakeszi;20,33038927;TYWG009;2024
Budakeszi;72,71835132;TYWG010;2024
Bicsérd;4,53333333;TYWG008;2024
Bicsérd;19,46666667;TYWG009;2024
Bicsérd;76;TYWG010;2024
Zalabaksa;4,5112782;TYWG008;2024
Zalabaksa;17,29323308;TYWG009;2024
Zalabaksa;78,19548872;TYWG010;2024
Öregcsertő;3,39425587;TYWG008;2024
Öregcsertő;28,19843342;TYWG009;2024
Öregcsertő;68,4073107;TYWG010;2024
Szentkatalin;3,03030303;TYWG008;2024
Szentkatalin;46,96969697;TYWG009;2024
Szentkatalin;50;TYWG010;2024
Herencsény;3,87323944;TYWG008;2024
Herencsény;24,29577465;TYWG009;2024
Herencsény;71,83098592;TYWG010;2024
Gyulaháza;7,12074303;TYWG008;2024
Gyulaháza;22,75541796;TYWG009;2024
Gyulaháza;70,12383901;TYWG010;2024
Nyírlövő;3,26530612;TYWG008;2024
Nyírlövő;14,69387755;TYWG009;2024
Nyírlövő;82,04081633;TYWG010;2024
Olcsva;2,75590551;TYWG008;2024
Olcsva;25,19685039;TYWG009;2024
Olcsva;72,04724409;TYWG010;2024
Gemzse;5,94795539;TYWG008;2024
Gemzse;30,11152416;TYWG009;2024
Gemzse;63,94052045;TYWG010;2024
Pusztaföldvár;9,59902795;TYWG008;2024
Pusztaföldvár;47,26609964;TYWG009;2024
Pusztaföldvár;43,13487242;TYWG010;2024
Kenézlő;8,53658537;TYWG008;2024
Kenézlő;37,60162602;TYWG009;2024
Kenézlő;53,86178862;TYWG010;2024
Szepetnek;4,02193784;TYWG008;2024
Szepetnek;21,023766;TYWG009;2024
Szepetnek;74,95429616;TYWG010;2024
Döbröce;15,68627451;TYWG008;2024
Döbröce;37,25490196;TYWG009;2024
Döbröce;47,05882353;TYWG010;2024
Bátaszék;4,41176471;TYWG008;2024
Bátaszék;15,85850556;TYWG009;2024
Bátaszék;79,72972973;TYWG010;2024
Liptód;3,1496063;TYWG008;2024
Liptód;30,70866142;TYWG009;2024
Liptód;66,14173228;TYWG010;2024
Bogyoszló;6,18892508;TYWG008;2024
Bogyoszló;25,08143322;TYWG009;2024
Bogyoszló;68,72964169;TYWG010;2024
Nemeshany;5,625;TYWG008;2024
Nemeshany;25;TYWG009;2024
Nemeshany;69,375;TYWG010;2024
Jobaháza;2,63157895;TYWG008;2024
Jobaháza;19,47368421;TYWG009;2024
Jobaháza;77,89473684;TYWG010;2024
Ete;9,05349794;TYWG008;2024
Ete;20,16460905;TYWG009;2024
Ete;70,781893;TYWG010;2024
Nádasd;8,57142857;TYWG008;2024
Nádasd;22,35294118;TYWG009;2024
Nádasd;69,07563025;TYWG010;2024
Borjád;3,22580645;TYWG008;2024
Borjád;20;TYWG009;2024
Borjád;76,77419355;TYWG010;2024
Derekegyház;5,90015129;TYWG008;2024
Derekegyház;36,00605144;TYWG009;2024
Derekegyház;58,09379728;TYWG010;2024
Szarvasgede;1,93236715;TYWG008;2024
Szarvasgede;40,57971014;TYWG009;2024
Szarvasgede;57,48792271;TYWG010;2024
Mezőkeresztes;5,51083591;TYWG008;2024
Mezőkeresztes;33,80804954;TYWG009;2024
Mezőkeresztes;60,68111455;TYWG010;2024
Szendehely;2,53353204;TYWG008;2024
Szendehely;15,79731744;TYWG009;2024
Szendehely;81,66915052;TYWG010;2024
Bucsuta;0,96153846;TYWG008;2024
Bucsuta;25;TYWG009;2024
Bucsuta;74,03846154;TYWG010;2024
Vácszentlászló;2,49376559;TYWG008;2024
Vácszentlászló;17,83042394;TYWG009;2024
Vácszentlászló;79,67581047;TYWG010;2024
Bag;2,68656716;TYWG008;2024
Bag;15,67164179;TYWG009;2024
Bag;81,64179104;TYWG010;2024
Hahót;6,98689956;TYWG008;2024
Hahót;29,69432314;TYWG009;2024
Hahót;63,31877729;TYWG010;2024
Gárdony;6,07760636;TYWG008;2024
Gárdony;21,03786816;TYWG009;2024
Gárdony;72,88452548;TYWG010;2024
Várpalota;10,71348188;TYWG008;2024
Várpalota;43,67544452;TYWG009;2024
Várpalota;45,6110736;TYWG010;2024
Kisrozvágy;6,49350649;TYWG008;2024
Kisrozvágy;37,66233766;TYWG009;2024
Kisrozvágy;55,84415584;TYWG010;2024
Gyűrűs;26,92307692;TYWG008;2024
Gyűrűs;42,30769231;TYWG009;2024
Gyűrűs;30,76923077;TYWG010;2024
Kám;9,35960591;TYWG008;2024
Kám;33,00492611;TYWG009;2024
Kám;57,63546798;TYWG010;2024
Gellénháza;3,73250389;TYWG008;2024
Gellénháza;21,92846034;TYWG009;2024
Gellénháza;74,33903577;TYWG010;2024
Ináncs;0,98522167;TYWG008;2024
Ináncs;26,84729064;TYWG009;2024
Ináncs;72,16748768;TYWG010;2024
Kórós;6,41025641;TYWG008;2024
Kórós;38,46153846;TYWG009;2024
Kórós;55,12820513;TYWG010;2024
Füzérradvány;15,33742331;TYWG008;2024
Füzérradvány;37,42331288;TYWG009;2024
Füzérradvány;47,2392638;TYWG010;2024
Tornakápolna;11,42857143;TYWG008;2024
Tornakápolna;48,57142857;TYWG009;2024
Tornakápolna;40;TYWG010;2024
Sződ;3,11942959;TYWG008;2024
Sződ;17,11229947;TYWG009;2024
Sződ;79,76827094;TYWG010;2024
Háromhuta;4,30107527;TYWG008;2024
Háromhuta;39,78494624;TYWG009;2024
Háromhuta;55,91397849;TYWG010;2024
Mihályháza;9,06148867;TYWG008;2024
Mihályháza;30,09708738;TYWG009;2024
Mihályháza;60,84142395;TYWG010;2024
Felsőberecki;3,41880342;TYWG008;2024
Felsőberecki;30,76923077;TYWG009;2024
Felsőberecki;65,81196581;TYWG010;2024
Nagygeresd;4,86111111;TYWG008;2024
Nagygeresd;29,16666667;TYWG009;2024
Nagygeresd;65,97222222;TYWG010;2024
Jágónak;13,4751773;TYWG008;2024
Jágónak;41,13475177;TYWG009;2024
Jágónak;45,39007092;TYWG010;2024
Kölesd;5,06756757;TYWG008;2024
Kölesd;26,35135135;TYWG009;2024
Kölesd;68,58108108;TYWG010;2024
Diósberény;4,4198895;TYWG008;2024
Diósberény;29,28176796;TYWG009;2024
Diósberény;66,29834254;TYWG010;2024
Domony;6,02957907;TYWG008;2024
Domony;23,54948805;TYWG009;2024
Domony;70,42093288;TYWG010;2024
Vácduka;2,03045685;TYWG008;2024
Vácduka;14,21319797;TYWG009;2024
Vácduka;83,75634518;TYWG010;2024
Bócsa;7,7173913;TYWG008;2024
Bócsa;32,39130435;TYWG009;2024
Bócsa;59,89130435;TYWG010;2024
Jánoshalma;7,05989524;TYWG008;2024
Jánoshalma;29,35549989;TYWG009;2024
Jánoshalma;63,58460487;TYWG010;2024
Bezi;2,5;TYWG008;2024
Bezi;17;TYWG009;2024
Bezi;80,5;TYWG010;2024
Visznek;5,11363636;TYWG008;2024
Visznek;26,32575758;TYWG009;2024
Visznek;68,56060606;TYWG010;2024
Mád;7,41079597;TYWG008;2024
Mád;26,53247941;TYWG009;2024
Mád;66,05672461;TYWG010;2024
Dusnok;3,16045381;TYWG008;2024
Dusnok;13,93841167;TYWG009;2024
Dusnok;82,90113452;TYWG010;2024
Bárdudvarnok;6,99432892;TYWG008;2024
Bárdudvarnok;27,59924386;TYWG009;2024
Bárdudvarnok;65,40642722;TYWG010;2024
Kiskinizs;4,06504065;TYWG008;2024
Kiskinizs;23,57723577;TYWG009;2024
Kiskinizs;72,35772358;TYWG010;2024
Arnót;2,07317073;TYWG008;2024
Arnót;11,46341463;TYWG009;2024
Arnót;86,46341463;TYWG010;2024
Zalasárszeg;22,72727273;TYWG008;2024
Zalasárszeg;34,84848485;TYWG009;2024
Zalasárszeg;42,42424242;TYWG010;2024
Egerfarmos;3,75;TYWG008;2024
Egerfarmos;25,625;TYWG009;2024
Egerfarmos;70,625;TYWG010;2024
Bátorliget;12,57668712;TYWG008;2024
Bátorliget;45,09202454;TYWG009;2024
Bátorliget;42,33128834;TYWG010;2024
Szombathely;9,95175403;TYWG008;2024
Szombathely;38,17973669;TYWG009;2024
Szombathely;51,86850928;TYWG010;2024
Sajóhídvég;5,73248408;TYWG008;2024
Sajóhídvég;26,11464968;TYWG009;2024
Sajóhídvég;68,15286624;TYWG010;2024
Nova;2,84900285;TYWG008;2024
Nova;16,52421652;TYWG009;2024
Nova;80,62678063;TYWG010;2024
Kovácsszénája;6,66666667;TYWG008;2024
Kovácsszénája;37,77777778;TYWG009;2024
Kovácsszénája;55,55555556;TYWG010;2024
Tarnazsadány;6,32054176;TYWG008;2024
Tarnazsadány;30,69977427;TYWG009;2024
Tarnazsadány;62,97968397;TYWG010;2024
Zalaköveskút;10,71428571;TYWG008;2024
Zalaköveskút;35,71428571;TYWG009;2024
Zalaköveskút;53,57142857;TYWG010;2024
Darnó;15,87301587;TYWG008;2024
Darnó;47,61904762;TYWG009;2024
Darnó;36,50793651;TYWG010;2024
Tornanádaska;7,25806452;TYWG008;2024
Tornanádaska;45,16129032;TYWG009;2024
Tornanádaska;47,58064516;TYWG010;2024
Nagykutas;10,98901099;TYWG008;2024
Nagykutas;28,02197802;TYWG009;2024
Nagykutas;60,98901099;TYWG010;2024
Csempeszkopács;3,27868852;TYWG008;2024
Csempeszkopács;22,13114754;TYWG009;2024
Csempeszkopács;74,59016393;TYWG010;2024
Karancsberény;5,27704485;TYWG008;2024
Karancsberény;26,64907652;TYWG009;2024
Karancsberény;68,07387863;TYWG010;2024
Zalagyömörő;11,05263158;TYWG008;2024
Zalagyömörő;27,36842105;TYWG009;2024
Zalagyömörő;61,57894737;TYWG010;2024
Pusztamiske;10,48951049;TYWG008;2024
Pusztamiske;44,75524476;TYWG009;2024
Pusztamiske;44,75524476;TYWG010;2024
Medina;4,58715596;TYWG008;2024
Medina;23,85321101;TYWG009;2024
Medina;71,55963303;TYWG010;2024
Gölle;3,88349515;TYWG008;2024
Gölle;21,60194175;TYWG009;2024
Gölle;74,51456311;TYWG010;2024
Tokodaltáró;9,33333333;TYWG008;2024
Tokodaltáró;33,14285714;TYWG009;2024
Tokodaltáró;57,52380952;TYWG010;2024
Pálmajor;18,60465116;TYWG008;2024
Pálmajor;34,88372093;TYWG009;2024
Pálmajor;46,51162791;TYWG010;2024
Kővágószőlős;7,55711775;TYWG008;2024
Kővágószőlős;35,85237258;TYWG009;2024
Kővágószőlős;56,59050967;TYWG010;2024
Pénzesgyőr;2,81690141;TYWG008;2024
Pénzesgyőr;41,54929577;TYWG009;2024
Pénzesgyőr;55,63380282;TYWG010;2024
Tarján;3,70713624;TYWG008;2024
Tarján;17,70157553;TYWG009;2024
Tarján;78,59128823;TYWG010;2024
Ozmánbük;3,2967033;TYWG008;2024
Ozmánbük;15,38461538;TYWG009;2024
Ozmánbük;81,31868132;TYWG010;2024
Ikrény;4,97737557;TYWG008;2024
Ikrény;11,16138763;TYWG009;2024
Ikrény;83,8612368;TYWG010;2024
Bakóca;2,23880597;TYWG008;2024
Bakóca;36,56716418;TYWG009;2024
Bakóca;61,19402985;TYWG010;2024
Ófehértó;8,70466321;TYWG008;2024
Ófehértó;35,95854922;TYWG009;2024
Ófehértó;55,33678756;TYWG010;2024
Büttös;3,09278351;TYWG008;2024
Büttös;32,98969072;TYWG009;2024
Büttös;63,91752577;TYWG010;2024
Diósd;3,90143737;TYWG008;2024
Diósd;15,76545745;TYWG009;2024
Diósd;80,33310518;TYWG010;2024
Ibrány;6,54008439;TYWG008;2024
Ibrány;23,83966245;TYWG009;2024
Ibrány;69,62025316;TYWG010;2024
Hidvégardó;2,77777778;TYWG008;2024
Hidvégardó;29,51388889;TYWG009;2024
Hidvégardó;67,70833333;TYWG010;2024
Cserénfa;5,74712644;TYWG008;2024
Cserénfa;19,54022989;TYWG009;2024
Cserénfa;74,71264368;TYWG010;2024
Törökszentmiklós;8,85300668;TYWG008;2024
Törökszentmiklós;35,67928731;TYWG009;2024
Törökszentmiklós;55,46770601;TYWG010;2024
Pusztaszabolcs;4,52173913;TYWG008;2024
Pusztaszabolcs;27,52173913;TYWG009;2024
Pusztaszabolcs;67,95652174;TYWG010;2024
Nagyberény;8,58585859;TYWG008;2024
Nagyberény;30,80808081;TYWG009;2024
Nagyberény;60,60606061;TYWG010;2024
Hunyadfalva;14,44444444;TYWG008;2024
Hunyadfalva;42,22222222;TYWG009;2024
Hunyadfalva;43,33333333;TYWG010;2024
Taliándörögd;7,61904762;TYWG008;2024
Taliándörögd;31,42857143;TYWG009;2024
Taliándörögd;60,95238095;TYWG010;2024
Okorág;13,63636364;TYWG008;2024
Okorág;46,96969697;TYWG009;2024
Okorág;39,39393939;TYWG010;2024
Bátor;3,96039604;TYWG008;2024
Bátor;34,65346535;TYWG009;2024
Bátor;61,38613861;TYWG010;2024
Meggyeskovácsi;7,05882353;TYWG008;2024
Meggyeskovácsi;41,47058824;TYWG009;2024
Meggyeskovácsi;51,47058824;TYWG010;2024
Vitnyéd;3,0411449;TYWG008;2024
Vitnyéd;13,41681574;TYWG009;2024
Vitnyéd;83,54203936;TYWG010;2024
Egyházaskozár;2,99401198;TYWG008;2024
Egyházaskozár;17,36526946;TYWG009;2024
Egyházaskozár;79,64071856;TYWG010;2024
Csöde;14,28571429;TYWG008;2024
Csöde;37,5;TYWG009;2024
Csöde;48,21428571;TYWG010;2024
Nagytőke;20,72072072;TYWG008;2024
Nagytőke;48,1981982;TYWG009;2024
Nagytőke;31,08108108;TYWG010;2024
Hosszúhetény;5,07020281;TYWG008;2024
Hosszúhetény;19,42277691;TYWG009;2024
Hosszúhetény;75,50702028;TYWG010;2024
Egyek;7,03771849;TYWG008;2024
Egyek;36,61453542;TYWG009;2024
Egyek;56,34774609;TYWG010;2024
Esztergályhorváti;6,94444444;TYWG008;2024
Esztergályhorváti;37,96296296;TYWG009;2024
Esztergályhorváti;55,09259259;TYWG010;2024
Tiszaörs;9,47521866;TYWG008;2024
Tiszaörs;41,39941691;TYWG009;2024
Tiszaörs;49,12536443;TYWG010;2024
Kokad;5,76131687;TYWG008;2024
Kokad;33,74485597;TYWG009;2024
Kokad;60,49382716;TYWG010;2024
Szin;15,76763485;TYWG008;2024
Szin;40,24896266;TYWG009;2024
Szin;43,98340249;TYWG010;2024
Rigács;8,60215054;TYWG008;2024
Rigács;54,83870968;TYWG009;2024
Rigács;36,55913978;TYWG010;2024
Szágy;16,39344262;TYWG008;2024
Szágy;36,06557377;TYWG009;2024
Szágy;47,54098361;TYWG010;2024
Tiszaszentmárton;4,7029703;TYWG008;2024
Tiszaszentmárton;29,45544554;TYWG009;2024
Tiszaszentmárton;65,84158416;TYWG010;2024
Pálosvörösmart;2,11267606;TYWG008;2024
Pálosvörösmart;19,71830986;TYWG009;2024
Pálosvörösmart;78,16901408;TYWG010;2024
Csörög;10,52631579;TYWG008;2024
Csörög;27,63157895;TYWG009;2024
Csörög;61,84210526;TYWG010;2024
Dunaszentpál;1,42348754;TYWG008;2024
Dunaszentpál;9,96441281;TYWG009;2024
Dunaszentpál;88,61209964;TYWG010;2024
Bocfölde;6,34920635;TYWG008;2024
Bocfölde;15,87301587;TYWG009;2024
Bocfölde;77,77777778;TYWG010;2024
Dúzs;3,63636364;TYWG008;2024
Dúzs;17,27272727;TYWG009;2024
Dúzs;79,09090909;TYWG010;2024
Onga;2,52684776;TYWG008;2024
Onga;19,01452937;TYWG009;2024
Onga;78,45862287;TYWG010;2024
Bakonybánk;8,41584158;TYWG008;2024
Bakonybánk;44,05940594;TYWG009;2024
Bakonybánk;47,52475248;TYWG010;2024
Nagybaracska;4,16666667;TYWG008;2024
Nagybaracska;18,3531746;TYWG009;2024
Nagybaracska;77,48015873;TYWG010;2024
Zimány;1,62162162;TYWG008;2024
Zimány;18,37837838;TYWG009;2024
Zimány;80;TYWG010;2024
Örményes;6,50759219;TYWG008;2024
Örményes;42,29934924;TYWG009;2024
Örményes;51,19305857;TYWG010;2024
Szalaszend;4,09836066;TYWG008;2024
Szalaszend;34,9726776;TYWG009;2024
Szalaszend;60,92896175;TYWG010;2024
Balatonakarattya;2,78745645;TYWG008;2024
Balatonakarattya;23,51916376;TYWG009;2024
Balatonakarattya;73,69337979;TYWG010;2024
Kétvölgy;11,5942029;TYWG008;2024
Kétvölgy;46,37681159;TYWG009;2024
Kétvölgy;42,02898551;TYWG010;2024
Mátranovák;16,50671785;TYWG008;2024
Mátranovák;40,69097889;TYWG009;2024
Mátranovák;42,80230326;TYWG010;2024
Vizsoly;2,58899676;TYWG008;2024
Vizsoly;22,33009709;TYWG009;2024
Vizsoly;75,08090615;TYWG010;2024
Veszprémvarsány;5,72792363;TYWG008;2024
Veszprémvarsány;24,34367542;TYWG009;2024
Veszprémvarsány;69,92840095;TYWG010;2024
Csegöld;2,68199234;TYWG008;2024
Csegöld;21,83908046;TYWG009;2024
Csegöld;75,4789272;TYWG010;2024
Tapolca;6,47408913;TYWG008;2024
Tapolca;40,49934678;TYWG009;2024
Tapolca;53,02656409;TYWG010;2024
Váralja;4,73537604;TYWG008;2024
Váralja;16,43454039;TYWG009;2024
Váralja;78,83008357;TYWG010;2024
Kérsemjén;17,5;TYWG008;2024
Kérsemjén;38,33333333;TYWG009;2024
Kérsemjén;44,16666667;TYWG010;2024
Börzönce;20;TYWG008;2024
Börzönce;48,57142857;TYWG009;2024
Börzönce;31,42857143;TYWG010;2024
Vezseny;6,74486804;TYWG008;2024
Vezseny;40,17595308;TYWG009;2024
Vezseny;53,07917889;TYWG010;2024
Ládbesenyő;9,6;TYWG008;2024
Ládbesenyő;26,4;TYWG009;2024
Ládbesenyő;64;TYWG010;2024
Káva;5,70469799;TYWG008;2024
Káva;36,91275168;TYWG009;2024
Káva;57,38255034;TYWG010;2024
Majs;4,98753117;TYWG008;2024
Majs;21,19700748;TYWG009;2024
Majs;73,81546135;TYWG010;2024
Mohora;6,26702997;TYWG008;2024
Mohora;21,25340599;TYWG009;2024
Mohora;72,47956403;TYWG010;2024
Panyola;5,01792115;TYWG008;2024
Panyola;30,10752688;TYWG009;2024
Panyola;64,87455197;TYWG010;2024
Kesztölc;5,67970205;TYWG008;2024
Kesztölc;22,06703911;TYWG009;2024
Kesztölc;72,25325885;TYWG010;2024
Szamosújlak;7,9787234;TYWG008;2024
Szamosújlak;33,5106383;TYWG009;2024
Szamosújlak;58,5106383;TYWG010;2024
Adorjánháza;14,72081218;TYWG008;2024
Adorjánháza;40,10152284;TYWG009;2024
Adorjánháza;45,17766497;TYWG010;2024
Szentpéterfa;1,55844156;TYWG008;2024
Szentpéterfa;17,14285714;TYWG009;2024
Szentpéterfa;81,2987013;TYWG010;2024
Tamási;5,90849673;TYWG008;2024
Tamási;26,48366013;TYWG009;2024
Tamási;67,60784314;TYWG010;2024
Koroncó;2,26293103;TYWG008;2024
Koroncó;14,87068966;TYWG009;2024
Koroncó;82,86637931;TYWG010;2024
Sorkikápolna;7,29166667;TYWG008;2024
Sorkikápolna;35,41666667;TYWG009;2024
Sorkikápolna;57,29166667;TYWG010;2024
Nagyalásony;2,95566502;TYWG008;2024
Nagyalásony;20,68965517;TYWG009;2024
